,Unnamed: 0,UDI,Machine_Id,Machine_type,Air_Temp_K,Process_Temp_K, Rotational_Speed_RPM,Torque_Nm,Tool_Wear_Min,Machine_Failure,Tool_Wear_Failure,Heat_Dissipation_Failure,Power_Failure,Overstrain_Failure,Random_Failure,temperature_diff,Total_failure_count,Torque_Category,RPM_type,Tool_Wear_type,High_Risk_flag
9373,9373,9374,L56553,L,297.7,308.5,1453,45.5,86,0,0,0,0,0,0,10.800000000000011,0,High,Medium,Medium,No
9374,9374,9375,M24234,M,297.8,308.5,1466,44.7,88,0,0,0,0,0,0,10.699999999999989,0,Medium,Medium,Medium,No
9375,9375,9376,H38789,H,297.7,308.4,1288,49.5,91,0,0,0,0,0,0,10.699999999999989,0,High,Medium,Medium,No
9376,9376,9377,H38790,H,297.7,308.4,1738,27.7,96,0,0,0,0,0,0,10.699999999999989,0,Medium,High,Medium,No
9377,9377,9378,H38791,H,297.7,308.3,1488,41.0,101,0,0,0,0,0,0,10.600000000000023,0,Medium,Medium,Medium,No
9378,9378,9379,L56558,L,297.6,308.3,1816,28.8,106,0,0,0,0,0,0,10.699999999999989,0,Medium,High,Medium,No
9379,9379,9380,L56559,L,297.5,308.2,1419,48.5,108,0,0,0,0,0,0,10.699999999999989,0,High,Medium,Medium,No
9380,9380,9381,L56560,L,297.4,308.1,1435,45.7,110,0,0,0,0,0,0,10.700000000000045,0,High,Medium,Medium,No
9381,9381,9382,M24241,M,297.5,308.1,1480,42.4,112,0,0,0,0,0,0,10.600000000000023,0,Medium,Medium,Medium,No
9382,9382,9383,L56562,L,297.5,308.2,1610,33.6,115,0,0,0,0,0,0,10.699999999999989,0,Medium,Medium,Medium,No
9383,9383,9384,H38797,H,297.5,308.1,1548,38.2,117,0,0,0,0,0,0,10.600000000000023,0,Medium,Medium,Medium,No
9384,9384,9385,M24244,M,297.6,308.1,1379,57.4,122,0,0,0,0,0,0,10.5,0,High,Medium,Medium,No
9385,9385,9386,M24245,M,297.5,308.1,1907,23.5,125,0,0,0,0,0,0,10.600000000000023,0,Low,High,Medium,No
9386,9386,9387,M24246,M,297.5,308.0,2033,16.7,128,0,0,0,0,0,0,10.5,0,Low,High,Medium,No
9387,9387,9388,H38801,H,297.4,307.9,1390,52.0,131,0,0,0,0,0,0,10.5,0,High,Medium,High,No
9388,9388,9389,M24248,M,297.5,307.9,1544,37.9,136,0,0,0,0,0,0,10.399999999999977,0,Medium,Medium,High,No
9389,9389,9390,L56569,L,297.6,308.0,1258,57.4,139,0,0,0,0,0,0,10.399999999999977,0,High,Medium,High,No
9390,9390,9391,M24250,M,297.5,308.0,1560,39.0,141,0,0,0,0,0,0,10.5,0,Medium,Medium,High,No
9391,9391,9392,H38805,H,297.6,308.2,2071,18.5,144,0,0,0,0,0,0,10.599999999999966,0,Low,High,High,No
9392,9392,9393,L56572,L,297.6,308.1,1437,46.3,149,0,0,0,0,0,0,10.5,0,High,Medium,High,No
9393,9393,9394,H38807,H,297.7,308.2,1489,43.0,151,0,0,0,0,0,0,10.5,0,Medium,Medium,High,No
9394,9394,9395,L56574,L,297.7,308.2,1334,53.0,156,0,0,0,0,0,0,10.5,0,High,Medium,High,No
9395,9395,9396,L56575,L,297.7,308.2,1500,39.9,158,0,0,0,0,0,0,10.5,0,Medium,Medium,High,No
9396,9396,9397,L56576,L,297.8,308.3,1498,47.3,160,0,0,0,0,0,0,10.5,0,High,Medium,High,No
9397,9397,9398,M24257,M,297.7,308.2,1370,53.4,162,0,0,0,0,0,0,10.5,0,High,Medium,High,No
9398,9398,9399,H38812,H,297.7,308.2,1526,40.1,165,0,0,0,0,0,0,10.5,0,Medium,Medium,High,No
9399,9399,9400,L56579,L,297.8,308.3,1477,44.8,170,0,0,0,0,0,0,10.5,0,Medium,Medium,High,No
9400,9400,9401,L56580,L,297.7,308.2,1446,43.9,172,0,0,0,0,0,0,10.5,0,Medium,Medium,High,No
9401,9401,9402,M24261,M,297.7,308.2,1720,25.6,174,0,0,0,0,0,0,10.5,0,High,High,High,No
9402,9402,9403,L56582,L,297.7,308.1,1734,30.7,177,0,0,0,0,0,0,10.400000000000034,0,Medium,High,High,No
9403,9403,9404,L56583,L,297.7,308.1,1697,29.1,179,0,0,0,0,0,0,10.400000000000034,0,Medium,High,High,No
9404,9404,9405,L56584,L,297.7,308.2,2007,19.3,181,0,0,0,0,0,0,10.5,0,Low,High,High,No
9405,9405,9406,M24265,M,297.7,308.1,1469,48.8,183,0,0,0,0,0,0,10.400000000000034,0,High,Medium,High,No
9406,9406,9407,M24266,M,297.7,308.1,2189,15.6,186,0,0,0,0,0,0,10.400000000000034,0,Low,High,High,No
9407,9407,9408,L56587,L,297.8,308.3,1435,50.1,189,0,0,0,0,0,0,10.5,0,High,Medium,High,No
9408,9408,9409,H38822,H,297.9,308.4,1637,34.5,191,0,0,0,0,0,0,10.5,0,Medium,Medium,High,No
9409,9409,9410,L56589,L,298.0,308.5,1664,28.3,196,0,0,0,0,0,0,10.5,0,Medium,High,High,No
9410,9410,9411,M24270,M,298.0,308.5,1666,31.0,198,0,0,0,0,0,0,10.5,0,Medium,High,High,No
9411,9411,9412,L56591,L,298.0,308.5,1404,46.6,201,0,0,0,0,0,0,10.5,0,High,Medium,High,No
9412,9412,9413,L56592,L,298.0,308.5,1702,26.7,203,0,0,0,0,0,0,10.5,0,Medium,High,High,No
9413,9413,9414,L56593,L,298.1,308.6,1439,44.9,205,0,0,0,0,0,0,10.5,0,Medium,Medium,High,No
9414,9414,9415,L56594,L,298.1,308.6,1354,53.9,207,1,0,0,0,1,0,10.5,1,High,Medium,High,No
9415,9415,9416,M24275,M,298.2,308.7,1361,44.2,0,0,0,0,0,0,0,10.5,0,Medium,Medium,Low,No
9416,9416,9417,M24276,M,298.1,308.5,1463,45.9,3,0,0,0,0,0,0,10.399999999999977,0,High,Medium,Low,No
9417,9417,9418,H38831,H,298.1,308.4,1515,43.8,6,0,0,0,0,0,0,10.299999999999955,0,Medium,Medium,Low,No
9418,9418,9419,L56598,L,298.0,308.4,1432,46.2,11,0,0,0,0,0,0,10.399999999999977,0,High,Medium,Low,No
9419,9419,9420,L56599,L,298.0,308.4,1911,22.0,13,0,0,0,0,0,0,10.399999999999977,0,Low,High,Low,No
9420,9420,9421,L56600,L,298.0,308.4,1472,42.0,15,0,0,0,0,0,0,10.399999999999977,0,Medium,Medium,Low,No
9421,9421,9422,M24281,M,298.1,308.5,1382,54.5,17,0,0,0,0,0,0,10.399999999999977,0,High,Medium,Low,No
9422,9422,9423,L56602,L,298.1,308.5,1665,29.6,20,0,0,0,0,0,0,10.399999999999977,0,Medium,High,Low,No
9423,9423,9424,L56603,L,298.1,308.5,1676,30.5,22,0,0,0,0,0,0,10.399999999999977,0,Medium,High,Low,No
9424,9424,9425,M24284,M,298.0,308.5,1585,33.0,24,0,0,0,0,0,0,10.5,0,Medium,Medium,Low,No
9425,9425,9426,M24285,M,298.1,308.6,1415,46.3,27,0,0,0,0,0,0,10.5,0,High,Medium,Low,No
9426,9426,9427,L56606,L,298.1,308.7,1341,55.7,30,0,0,0,0,0,0,10.599999999999966,0,High,Medium,Low,No
9427,9427,9428,L56607,L,298.2,308.8,1540,34.8,32,0,0,0,0,0,0,10.600000000000023,0,Medium,Medium,Low,No
9428,9428,9429,H38842,H,298.2,308.8,1837,28.4,34,0,0,0,0,0,0,10.600000000000023,0,Medium,High,Low,No
9429,9429,9430,L56609,L,298.2,308.8,1498,36.0,39,0,0,0,0,0,0,10.600000000000023,0,Medium,Medium,Low,No
9430,9430,9431,L56610,L,298.1,308.7,1671,28.8,41,0,0,0,0,0,0,10.599999999999966,0,Medium,High,Low,No
9431,9431,9432,L56611,L,298.0,308.6,1430,57.0,43,0,0,0,0,0,0,10.600000000000023,0,High,Medium,Low,No
9432,9432,9433,L56612,L,298.0,308.7,1619,40.1,45,0,0,0,0,0,0,10.699999999999989,0,Medium,Medium,Low,No
9433,9433,9434,M24293,M,298.0,308.7,1430,51.9,47,0,0,0,0,0,0,10.699999999999989,0,High,Medium,Low,No
9434,9434,9435,L56614,L,298.0,308.6,1626,33.3,50,0,0,0,0,0,0,10.600000000000023,0,Medium,Medium,Low,No
9435,9435,9436,L56615,L,298.0,308.7,1443,49.3,52,0,0,0,0,0,0,10.699999999999989,0,High,Medium,Low,No
9436,9436,9437,L56616,L,298.0,308.6,1481,42.5,54,0,0,0,0,0,0,10.600000000000023,0,Medium,Medium,Low,No
9437,9437,9438,M24297,M,298.1,308.7,1527,43.0,56,0,0,0,0,0,0,10.599999999999966,0,Medium,Medium,Low,No
9438,9438,9439,M24298,M,298.1,308.7,1315,56.8,59,0,0,0,0,0,0,10.599999999999966,0,High,Medium,Low,No
9439,9439,9440,M24299,M,298.1,308.8,1433,48.2,62,0,0,0,0,0,0,10.699999999999989,0,High,Medium,Low,No
9440,9440,9441,M24300,M,298.1,308.8,1378,53.5,65,0,0,0,0,0,0,10.699999999999989,0,High,Medium,Low,No
9441,9441,9442,L56621,L,298.1,308.8,1432,43.4,68,0,0,0,0,0,0,10.699999999999989,0,Medium,Medium,Low,No
9442,9442,9443,M24302,M,298.1,308.8,1394,47.9,70,0,0,0,0,0,0,10.699999999999989,0,High,Medium,Low,No
9443,9443,9444,H38857,H,298.0,308.8,1411,53.8,73,0,0,0,0,0,0,10.800000000000011,0,High,Medium,Low,No
9444,9444,9445,L56624,L,298.1,308.9,2136,15.9,78,0,0,0,0,0,0,10.799999999999955,0,Low,High,Low,No
9445,9445,9446,M24305,M,298.2,309.0,1446,45.8,80,0,0,0,0,0,0,10.800000000000011,0,High,Medium,Low,No
9446,9446,9447,H38860,H,298.1,308.9,1388,53.5,83,0,0,0,0,0,0,10.799999999999955,0,High,Medium,Medium,No
9447,9447,9448,M24307,M,298.1,308.9,1323,51.7,88,0,0,0,0,0,0,10.799999999999955,0,High,Medium,Medium,No
9448,9448,9449,L56628,L,298.2,309.0,1780,29.3,91,0,0,0,0,0,0,10.800000000000011,0,Medium,High,Medium,No
9449,9449,9450,M24309,M,298.1,308.8,1434,41.8,93,0,0,0,0,0,0,10.699999999999989,0,Medium,Medium,Medium,No
9450,9450,9451,M24310,M,298.0,308.7,1494,42.6,96,0,0,0,0,0,0,10.699999999999989,0,Medium,Medium,Medium,No
9451,9451,9452,H38865,H,298.0,308.7,1536,39.6,99,0,0,0,0,0,0,10.699999999999989,0,Medium,Medium,Medium,No
9452,9452,9453,M24312,M,298.0,308.7,1392,53.4,104,0,0,0,0,0,0,10.699999999999989,0,High,Medium,Medium,No
9453,9453,9454,H38867,H,298.2,309.0,1360,56.8,107,0,0,0,0,0,0,10.800000000000011,0,High,Medium,Medium,No
9454,9454,9455,L56634,L,298.4,309.2,1583,35.4,112,0,0,0,0,0,0,10.800000000000011,0,Medium,Medium,Medium,No
9455,9455,9456,L56635,L,298.5,309.2,1983,20.2,114,0,0,0,0,0,0,10.699999999999989,0,Low,High,Medium,No
9456,9456,9457,L56636,L,298.5,309.3,1630,33.3,116,0,0,0,0,0,0,10.800000000000011,0,Medium,Medium,Medium,No
9457,9457,9458,M24317,M,298.5,309.3,1692,26.7,118,0,0,0,0,0,0,10.800000000000011,0,Medium,High,Medium,No
9458,9458,9459,L56638,L,298.4,309.1,1417,40.6,121,0,0,0,0,0,0,10.700000000000045,0,Medium,Medium,Medium,No
9459,9459,9460,L56639,L,298.4,309.1,1579,36.1,123,0,0,0,0,0,0,10.700000000000045,0,Medium,Medium,Medium,No
9460,9460,9461,M24320,M,298.4,309.2,1399,45.2,125,0,0,0,0,0,0,10.800000000000011,0,High,Medium,Medium,No
9461,9461,9462,M24321,M,298.4,309.2,1414,46.4,128,0,0,0,0,0,0,10.800000000000011,0,High,Medium,Medium,No
9462,9462,9463,L56642,L,298.5,309.3,1570,40.1,131,0,0,0,0,0,0,10.800000000000011,0,Medium,Medium,High,No
9463,9463,9464,M24323,M,298.5,309.3,1552,36.8,133,0,0,0,0,0,0,10.800000000000011,0,Medium,Medium,High,No
9464,9464,9465,L56644,L,298.6,309.4,1440,48.2,136,0,0,0,0,0,0,10.799999999999955,0,High,Medium,High,No
9465,9465,9466,M24325,M,298.6,309.4,1460,43.8,138,0,0,0,0,0,0,10.799999999999955,0,Medium,Medium,High,No
9466,9466,9467,L56646,L,298.6,309.4,1471,48.0,141,0,0,0,0,0,0,10.799999999999955,0,High,Medium,High,No
9467,9467,9468,L56647,L,298.6,309.3,1702,27.6,143,0,0,0,0,0,0,10.699999999999989,0,Medium,High,High,No
9468,9468,9469,L56648,L,298.6,309.4,1375,55.4,145,0,0,0,0,0,0,10.799999999999955,0,High,Medium,High,No
9469,9469,9470,L56649,L,298.6,309.4,1698,33.2,147,0,0,0,0,0,0,10.799999999999955,0,Medium,High,High,No
9470,9470,9471,H38884,H,298.6,309.4,1439,47.1,149,0,0,0,0,0,0,10.799999999999955,0,High,Medium,High,No
9471,9471,9472,M24331,M,298.6,309.4,1774,27.5,154,0,0,0,0,0,0,10.799999999999955,0,Medium,High,High,No
9472,9472,9473,M24332,M,298.7,309.4,1375,48.3,157,0,0,0,0,0,0,10.699999999999989,0,High,Medium,High,No
9473,9473,9474,L56653,L,298.7,309.5,1446,40.0,160,0,0,0,0,0,0,10.800000000000011,0,Medium,Medium,High,No
9474,9474,9475,M24334,M,298.7,309.6,1455,46.8,162,0,0,0,0,0,0,10.900000000000034,0,High,Medium,High,No
9475,9475,9476,L56655,L,298.8,309.6,1523,41.9,165,0,0,0,0,0,0,10.800000000000011,0,Medium,Medium,High,No
9476,9476,9477,M24336,M,298.8,309.6,1692,31.9,167,0,0,0,0,0,0,10.800000000000011,0,Medium,High,High,No
9477,9477,9478,M24337,M,298.8,309.6,1693,33.3,170,0,0,0,0,0,0,10.800000000000011,0,Medium,High,High,No
9478,9478,9479,L56658,L,298.8,309.6,1890,24.0,173,0,0,0,0,0,0,10.800000000000011,0,Low,High,High,No
9479,9479,9480,H38893,H,298.9,309.6,1600,33.5,175,0,0,0,0,0,0,10.700000000000045,0,Medium,Medium,High,No
9480,9480,9481,M24340,M,298.9,309.6,1434,43.8,180,0,0,0,0,0,0,10.700000000000045,0,Medium,Medium,High,No
9481,9481,9482,L56661,L,298.9,309.6,1365,50.9,183,0,0,0,0,0,0,10.700000000000045,0,High,Medium,High,No
9482,9482,9483,H38896,H,298.8,309.6,1309,57.4,185,0,0,0,0,0,0,10.800000000000011,0,High,Medium,High,No
9483,9483,9484,H38897,H,298.9,309.6,1546,35.3,190,0,0,0,0,0,0,10.700000000000045,0,Medium,Medium,High,No
9484,9484,9485,L56664,L,298.9,309.6,1663,33.7,195,0,0,0,0,0,0,10.700000000000045,0,Medium,High,High,No
9485,9485,9486,L56665,L,298.9,309.6,1589,34.2,197,0,0,0,0,0,0,10.700000000000045,0,Medium,Medium,High,No
9486,9486,9487,M24346,M,298.9,309.6,1472,46.0,199,0,0,0,0,0,0,10.700000000000045,0,High,Medium,High,No
9487,9487,9488,L56667,L,298.9,309.6,1583,39.8,202,0,0,0,0,0,0,10.700000000000045,0,Medium,Medium,High,No
9488,9488,9489,M24348,M,298.9,309.6,1567,34.5,204,0,0,0,0,0,0,10.700000000000045,0,Medium,Medium,High,No
9489,9489,9490,L56669,L,298.9,309.7,1407,41.9,207,0,0,0,0,0,0,10.800000000000011,0,Medium,Medium,High,No
9490,9490,9491,M24350,M,299.0,309.7,1418,44.7,209,0,0,0,0,0,0,10.699999999999989,0,Medium,Medium,High,No
9491,9491,9492,M24351,M,299.0,309.7,1489,40.7,212,0,0,0,0,0,0,10.699999999999989,0,Medium,Medium,High,No
9492,9492,9493,L56672,L,299.1,309.9,1586,36.6,215,0,0,0,0,0,0,10.799999999999955,0,Medium,Medium,High,No
9493,9493,9494,L56673,L,299.1,309.8,1398,55.4,217,1,0,0,0,1,0,10.699999999999989,1,High,Medium,High,No
9494,9494,9495,L56674,L,299.2,309.9,1516,41.4,219,0,0,0,0,0,0,10.699999999999989,0,Medium,Medium,High,No
9495,9495,9496,H38909,H,299.3,310.0,1373,44.8,221,0,0,0,0,0,0,10.699999999999989,0,Medium,Medium,High,No
9496,9496,9497,M24356,M,299.2,310.0,1349,50.4,226,0,0,0,0,0,0,10.800000000000011,0,High,Medium,High,No
9497,9497,9498,H38911,H,299.1,309.9,1443,40.3,0,0,0,0,0,0,0,10.799999999999955,0,Medium,Medium,Low,No
9498,9498,9499,H38912,H,299.2,310.1,1542,36.1,5,0,0,0,0,0,0,10.900000000000034,0,Medium,Medium,Low,No
9499,9499,9500,L56679,L,299.2,310.1,1534,37.7,10,0,0,0,0,0,0,10.900000000000034,0,Medium,Medium,Low,No
9500,9500,9501,L56680,L,299.2,310.2,1697,30.6,12,0,0,0,0,0,0,11.0,0,Medium,High,Low,No
9501,9501,9502,L56681,L,299.3,310.3,1396,47.4,14,0,0,0,0,0,0,11.0,0,High,Medium,Low,No
9502,9502,9503,L56682,L,299.3,310.2,1495,49.2,16,0,0,0,0,0,0,10.899999999999977,0,High,Medium,Low,No
9503,9503,9504,M24363,M,299.2,310.3,1551,44.8,18,0,0,0,0,0,0,11.100000000000023,0,Medium,Medium,Low,No
9504,9504,9505,L56684,L,299.2,310.3,1440,47.0,21,0,0,0,0,0,0,11.100000000000023,0,High,Medium,Low,No
9505,9505,9506,L56685,L,299.2,310.3,1429,40.1,23,0,0,0,0,0,0,11.100000000000023,0,Medium,Medium,Low,No
9506,9506,9507,H38920,H,299.3,310.4,1548,41.6,25,0,0,0,0,0,0,11.099999999999966,0,Medium,Medium,Low,No
9507,9507,9508,L56687,L,299.3,310.5,1505,38.8,30,0,0,0,0,0,0,11.199999999999989,0,Medium,Medium,Low,No
9508,9508,9509,L56688,L,299.2,310.4,1611,36.4,32,0,0,0,0,0,0,11.199999999999989,0,Medium,Medium,Low,No
9509,9509,9510,M24369,M,299.2,310.4,1502,39.8,34,0,0,0,0,0,0,11.199999999999989,0,Medium,Medium,Low,No
9510,9510,9511,M24370,M,299.2,310.4,1504,43.3,37,0,0,0,0,0,0,11.199999999999989,0,Medium,Medium,Low,No
9511,9511,9512,L56691,L,299.1,310.3,1449,40.7,40,0,0,0,0,0,0,11.199999999999989,0,Medium,Medium,Low,No
9512,9512,9513,L56692,L,299.0,310.2,1575,37.8,42,0,0,0,0,0,0,11.199999999999989,0,Medium,Medium,Low,No
9513,9513,9514,M24373,M,299.0,310.2,1598,33.4,44,0,0,0,0,0,0,11.199999999999989,0,Medium,Medium,Low,No
9514,9514,9515,L56694,L,299.0,310.1,1416,45.9,47,0,0,0,0,0,0,11.100000000000023,0,High,Medium,Low,No
9515,9515,9516,L56695,L,299.0,310.2,1682,28.8,49,0,0,0,0,0,0,11.199999999999989,0,Medium,High,Low,No
9516,9516,9517,L56696,L,298.9,310.1,1341,54.5,51,0,0,0,0,0,0,11.200000000000045,0,High,Medium,Low,No
9517,9517,9518,L56697,L,298.9,310.1,1523,39.1,53,0,0,0,0,0,0,11.200000000000045,0,Medium,Medium,Low,No
9518,9518,9519,L56698,L,299.0,310.1,1580,41.9,55,0,0,0,0,0,0,11.100000000000023,0,Medium,Medium,Low,No
9519,9519,9520,L56699,L,299.0,310.1,1531,36.0,57,0,0,0,0,0,0,11.100000000000023,0,Medium,Medium,Low,No
9520,9520,9521,L56700,L,299.0,310.1,1375,48.9,59,0,0,0,0,0,0,11.100000000000023,0,High,Medium,Low,No
9521,9521,9522,M24381,M,298.9,310.1,1484,40.4,61,0,0,0,0,0,0,11.200000000000045,0,Medium,Medium,Low,No
9522,9522,9523,M24382,M,299.0,310.2,1657,32.3,64,0,0,0,0,0,0,11.199999999999989,0,Medium,High,Low,No
9523,9523,9524,L56703,L,299.0,310.2,1494,40.6,67,0,0,0,0,0,0,11.199999999999989,0,Medium,Medium,Low,No
9524,9524,9525,H38938,H,299.0,310.3,1658,27.6,69,0,0,0,0,0,0,11.300000000000011,0,Medium,High,Low,No
9525,9525,9526,L56705,L,299.1,310.3,1411,42.1,74,0,0,0,0,0,0,11.199999999999989,0,Medium,Medium,Low,No
9526,9526,9527,M24386,M,299.2,310.4,1395,55.4,76,0,0,0,0,0,0,11.199999999999989,0,High,Medium,Low,No
9527,9527,9528,L56707,L,299.1,310.4,1550,43.9,79,0,0,0,0,0,0,11.299999999999955,0,Medium,Medium,Low,No
9528,9528,9529,M24388,M,299.1,310.3,1233,59.0,81,0,0,0,0,0,0,11.199999999999989,0,High,Low,Medium,No
9529,9529,9530,L56709,L,299.1,310.3,1459,46.7,84,0,0,0,0,0,0,11.199999999999989,0,High,Medium,Medium,No
9530,9530,9531,H38944,H,299.1,310.4,1405,53.6,86,0,0,0,0,0,0,11.299999999999955,0,High,Medium,Medium,No
9531,9531,9532,L56711,L,299.2,310.5,1458,44.1,91,0,0,0,0,0,0,11.300000000000011,0,Medium,Medium,Medium,No
9532,9532,9533,L56712,L,299.2,310.5,1384,48.7,93,0,0,0,0,0,0,11.300000000000011,0,High,Medium,Medium,No
9533,9533,9534,L56713,L,299.2,310.5,1705,29.5,95,0,0,0,0,0,0,11.300000000000011,0,Medium,High,Medium,No
9534,9534,9535,L56714,L,299.3,310.6,1443,45.7,97,0,0,0,0,0,0,11.300000000000011,0,High,Medium,Medium,No
9535,9535,9536,M24395,M,299.3,310.6,1609,31.4,99,0,0,0,0,0,0,11.300000000000011,0,Medium,Medium,Medium,No
9536,9536,9537,L56716,L,299.3,310.5,1818,26.0,102,0,0,0,0,0,0,11.199999999999989,0,Medium,High,Medium,No
9537,9537,9538,M24397,M,299.3,310.6,1457,42.1,104,0,0,0,0,0,0,11.300000000000011,0,Medium,Medium,Medium,No
9538,9538,9539,L56718,L,299.3,310.6,1480,45.1,107,0,0,0,0,0,0,11.300000000000011,0,High,Medium,Medium,No
9539,9539,9540,L56719,L,299.4,310.8,1424,47.7,109,0,0,0,0,0,0,11.400000000000034,0,High,Medium,Medium,No
9540,9540,9541,M24400,M,299.4,310.8,1628,40.2,111,0,0,0,0,0,0,11.400000000000034,0,Medium,Medium,Medium,No
9541,9541,9542,M24401,M,299.5,310.8,1754,31.3,114,0,0,0,0,0,0,11.300000000000011,0,Medium,High,Medium,No
9542,9542,9543,L56722,L,299.6,310.9,1716,28.5,117,0,0,0,0,0,0,11.299999999999955,0,Medium,High,Medium,No
9543,9543,9544,M24403,M,299.5,310.9,1378,48.7,119,0,0,0,0,0,0,11.399999999999977,0,High,Medium,Medium,No
9544,9544,9545,L56724,L,299.6,311.0,1708,31.0,122,0,0,0,0,0,0,11.399999999999977,0,Medium,High,Medium,No
9545,9545,9546,L56725,L,299.6,311.0,1430,38.3,124,0,0,0,0,0,0,11.399999999999977,0,Medium,Medium,Medium,No
9546,9546,9547,M24406,M,299.7,311.2,1560,43.9,126,0,0,0,0,0,0,11.5,0,Medium,Medium,Medium,No
9547,9547,9548,L56727,L,299.6,311.1,1679,30.7,129,0,0,0,0,0,0,11.5,0,Medium,High,Medium,No
9548,9548,9549,L56728,L,299.6,311.1,1521,37.2,131,0,0,0,0,0,0,11.5,0,Medium,Medium,High,No
9549,9549,9550,M24409,M,299.6,311.1,1649,33.8,133,0,0,0,0,0,0,11.5,0,Medium,Medium,High,No
9550,9550,9551,M24410,M,299.5,311.0,1451,43.3,136,0,0,0,0,0,0,11.5,0,Medium,Medium,High,No
9551,9551,9552,L56731,L,299.4,310.8,1391,48.9,139,0,0,0,0,0,0,11.400000000000034,0,High,Medium,High,No
9552,9552,9553,M24412,M,299.3,310.8,1523,40.9,141,0,0,0,0,0,0,11.5,0,Medium,Medium,High,No
9553,9553,9554,L56733,L,299.3,310.7,1495,39.2,144,0,0,0,0,0,0,11.399999999999977,0,Medium,Medium,High,No
9554,9554,9555,M24414,M,299.3,310.7,1440,45.5,146,0,0,0,0,0,0,11.399999999999977,0,High,Medium,High,No
9555,9555,9556,H38969,H,299.4,310.8,1585,31.4,149,0,0,0,0,0,0,11.400000000000034,0,Medium,Medium,High,No
9556,9556,9557,L56736,L,299.5,310.8,1374,48.3,154,0,0,0,0,0,0,11.300000000000011,0,High,Medium,High,No
9557,9557,9558,M24417,M,299.5,310.8,1507,40.2,156,0,0,0,0,0,0,11.300000000000011,0,Medium,Medium,High,No
9558,9558,9559,M24418,M,299.5,310.9,1577,34.6,159,0,0,0,0,0,0,11.399999999999977,0,Medium,Medium,High,No
9559,9559,9560,L56739,L,299.5,310.9,1496,38.5,162,0,0,0,0,0,0,11.399999999999977,0,Medium,Medium,High,No
9560,9560,9561,L56740,L,299.6,310.9,1487,42.5,164,0,0,0,0,0,0,11.299999999999955,0,Medium,Medium,High,No
9561,9561,9562,L56741,L,299.6,310.9,1853,26.3,166,0,0,0,0,0,0,11.299999999999955,0,Medium,High,High,No
9562,9562,9563,M24422,M,299.7,311.0,1435,50.1,168,0,0,0,0,0,0,11.300000000000011,0,High,Medium,High,No
9563,9563,9564,M24423,M,299.8,311.1,1763,25.5,171,0,0,0,0,0,0,11.300000000000011,0,High,High,High,No
9564,9564,9565,L56744,L,299.8,311.1,1820,24.9,174,0,0,0,0,0,0,11.300000000000011,0,Low,High,High,No
9565,9565,9566,M24425,M,299.8,311.1,1498,38.1,176,0,0,0,0,0,0,11.300000000000011,0,Medium,Medium,High,No
9566,9566,9567,L56746,L,299.8,311.1,1603,35.1,179,0,0,0,0,0,0,11.300000000000011,0,Medium,Medium,High,No
9567,9567,9568,L56747,L,299.8,311.1,1412,42.5,181,0,0,0,0,0,0,11.300000000000011,0,Medium,Medium,High,No
9568,9568,9569,L56748,L,299.8,311.1,1588,38.0,183,0,0,0,0,0,0,11.300000000000011,0,Medium,Medium,High,No
9569,9569,9570,M24429,M,299.8,311.0,1948,20.0,185,0,0,0,0,0,0,11.199999999999989,0,Low,High,High,No
9570,9570,9571,L56750,L,299.7,310.9,1384,48.2,188,0,0,0,0,0,0,11.199999999999989,0,High,Medium,High,No
9571,9571,9572,L56751,L,299.7,310.8,1589,36.0,190,0,0,0,0,0,0,11.100000000000023,0,Medium,Medium,High,No
9572,9572,9573,M24432,M,299.7,310.8,1405,47.6,192,0,0,0,0,0,0,11.100000000000023,0,High,Medium,High,No
9573,9573,9574,L56753,L,299.7,310.9,1491,40.1,195,0,0,0,0,0,0,11.199999999999989,0,Medium,Medium,High,No
9574,9574,9575,H38988,H,299.7,310.8,1418,46.6,197,0,0,0,0,0,0,11.100000000000023,0,High,Medium,High,No
9575,9575,9576,M24435,M,299.6,310.8,1603,35.4,202,0,0,0,0,0,0,11.199999999999989,0,Medium,Medium,High,No
9576,9576,9577,L56756,L,299.6,310.7,1922,23.3,205,1,1,0,0,0,0,11.099999999999966,1,Low,High,High,No
9577,9577,9578,M24437,M,299.5,310.7,1364,49.5,0,0,0,0,0,0,0,11.199999999999989,0,High,Medium,Low,No
9578,9578,9579,L56758,L,299.4,310.7,1551,41.2,3,0,0,0,0,0,0,11.300000000000011,0,Medium,Medium,Low,No
9579,9579,9580,L56759,L,299.5,310.7,1589,33.5,5,0,0,0,0,0,0,11.199999999999989,0,Medium,Medium,Low,No
9580,9580,9581,M24440,M,299.5,310.7,1423,56.5,7,0,0,0,0,0,0,11.199999999999989,0,High,Medium,Low,No
9581,9581,9582,L56761,L,299.4,310.6,1418,53.1,10,0,0,0,0,0,0,11.200000000000045,0,High,Medium,Low,No
9582,9582,9583,M24442,M,299.3,310.5,1404,47.5,12,0,0,0,0,0,0,11.199999999999989,0,High,Medium,Low,No
9583,9583,9584,L56763,L,299.3,310.5,1281,59.8,15,0,0,0,0,0,0,11.199999999999989,0,High,Medium,Low,No
9584,9584,9585,L56764,L,299.3,310.5,1529,41.3,17,0,0,0,0,0,0,11.199999999999989,0,Medium,Medium,Low,No
